Order_ID,Order_Date,Customer_ID,Customer_Type,Product,Category,Region,Sales_Channel,Quantity,Unit_Price_NGN,Unit_Cost_NGN,Discount_%,Revenue_NGN,Cost_NGN,Profit_NGN,Profit_Margin_%,Payment_Method
ORD-04698,2025-02-02,CUST-0598,New,Smart Watch,Wearables,South East,Online,2,59200,42200,0.04,113664,84400,29264,25.75,Card
ORD-01531,2025-02-02,CUST-1156,New,Power Bank,Electronics,North West,Online,3,17800,11300,0.04,51264,33900,17364,33.87,Card
ORD-04926,2025-02-02,CUST-0320,Returning,Power Bank,Electronics,North Central,Physical Store,2,17500,11500,0.01,34650,23000,11650,33.62,Bank Transfer
ORD-04432,2025-02-02,CUST-0068,New,Hoodie,Fashion,North Central,Online,2,42200,27500,0.13,73428,55000,18428,25.1,Card
ORD-01721,2025-02-02,CUST-1735,Returning,Electric Kettle,Home Appliances,South East,Online,1,29100,19100,0.24,22116,19100,3016,13.64,Card
ORD-03528,2025-02-02,CUST-1524,Returning,Backpack,Fashion,South East,Online,3,35100,21400,0.04,101088,64200,36888,36.49,Card
ORD-03248,2025-02-02,CUST-1182,Returning,Air Fryer,Home Appliances,South West,Online,5,78000,52500,0.07,362700,262500,100200,27.63,Card
ORD-00695,2025-02-02,CUST-1356,New,Electric Kettle,Home Appliances,South South,Online,1,30000,18900,0.11,26700,18900,7800,29.21,Cash
ORD-00728,2025-02-02,CUST-0319,Returning,Sneakers,Fashion,South South,Online,3,48000,29600,0.12,126720,88800,37920,29.92,Bank Transfer
ORD-01931,2025-02-02,CUST-0560,Returning,Premium Smartphone,Electronics,North Central,Online,2,182400,137100,0.15,310080,274200,35880,11.57,Bank Transfer
ORD-00001,2025-02-02,CUST-0154,New,Electric Kettle,Home Appliances,South South,Online,2,30300,19900,0.19,49086,39800,9286,18.92,Bank Transfer
ORD-06578,2025-02-02,CUST-1764,Returning,Sneakers,Fashion,South South,Online,2,48100,29000,0.16,80808,58000,22808,28.22,Bank Transfer
ORD-00172,2025-02-02,CUST-0935,New,Backpack,Fashion,North Central,Online,3,36100,22600,0.08,99636,67800,31836,31.95,USSD
ORD-07490,2025-02-02,CUST-0280,Returning,Power Bank,Electronics,South South,Online,1,17900,11700,0.07,16647,11700,4947,29.72,Bank Transfer
ORD-05194,2025-02-02,CUST-0793,New,Rice Cooker,Home Appliances,North Central,Physical Store,1,51200,33700,0.09,46592,33700,12892,27.67,Card
ORD-05535,2025-02-02,CUST-0394,New,Air Fryer,Home Appliances,South West,Physical Store,1,77200,53000,0.07,71796,53000,18796,26.18,Cash
ORD-06513,2025-02-02,CUST-1732,Returning,Sneakers,Fashion,South South,Social Media,2,47500,30700,0.09,86450,61400,25050,28.98,Bank Transfer
ORD-05792,2025-02-02,CUST-0203,Returning,Budget Smartphone,Electronics,North West,Physical Store,1,86100,59900,0.07,80073,59900,20173,25.19,Cash
ORD-02912,2025-02-03,CUST-0643,Returning,Backpack,Fashion,North West,Physical Store,2,35100,22400,0.1,63180,44800,18380,29.09,Cash
ORD-02340,2025-02-03,CUST-0947,Returning,Power Bank,Electronics,North Central,Physical Store,4,17400,11900,0.1,62640,47600,15040,24.01,Cash
ORD-04528,2025-02-03,CUST-0515,Returning,Budget Smartphone,Electronics,North Central,Social Media,3,88700,61800,0.06,250134,185400,64734,25.88,Cash
ORD-04128,2025-02-03,CUST-1424,New,Bluetooth Speaker,Electronics,North Central,Online,1,43500,29900,0.13,37845,29900,7945,20.99,USSD
ORD-00133,2025-02-03,CUST-1677,New,Electric Kettle,Home Appliances,South East,Online,3,29300,19600,0.06,82626,58800,23826,28.84,Bank Transfer
ORD-04611,2025-02-03,CUST-0987,New,Electric Kettle,Home Appliances,South South,Online,4,29000,19900,0.13,100920,79600,21320,21.13,Card
ORD-04101,2025-02-03,CUST-0388,New,Sneakers,Fashion,South East,Online,2,49500,29600,0.07,92070,59200,32870,35.7,Card
ORD-00910,2025-02-03,CUST-0637,New,Electric Kettle,Home Appliances,South South,Social Media,2,30800,18900,0.22,48048,37800,10248,21.33,Bank Transfer
ORD-02082,2025-02-03,CUST-1103,New,Power Bank,Electronics,South West,Online,3,18600,11200,0.09,50778,33600,17178,33.83,Card
ORD-06931,2025-02-03,CUST-1461,New,Blender,Home Appliances,South West,Online,3,57300,36400,0.04,165024,109200,55824,33.83,Card
ORD-02033,2025-02-03,CUST-0165,Returning,Sneakers,Fashion,South West,Social Media,2,48000,30000,0.1,86400,60000,26400,30.56,Card
ORD-00033,2025-02-03,CUST-1645,New,Budget Smartphone,Electronics,North West,Physical Store,1,91200,60100,0.07,84816,60100,24716,29.14,Cash
ORD-07369,2025-02-03,CUST-1450,Returning,Air Fryer,Home Appliances,South West,Physical Store,1,77800,53000,0.12,68464,53000,15464,22.59,Bank Transfer
ORD-05482,2025-02-03,CUST-1078,New,Backpack,Fashion,North Central,Physical Store,1,35300,22200,0.09,32123,22200,9923,30.89,USSD
ORD-00826,2025-02-03,CUST-0023,New,Rice Cooker,Home Appliances,South South,Social Media,1,53800,34100,0.13,46806,34100,12706,27.15,Card
ORD-06036,2025-02-03,CUST-0870,Returning,Electric Kettle,Home Appliances,South East,Online,2,30500,19200,0.12,53680,38400,15280,28.46,Card
ORD-01633,2025-02-03,CUST-0231,New,Backpack,Fashion,North Central,Online,3,33900,22500,0.09,92547,67500,25047,27.06,Card
ORD-07386,2025-02-03,CUST-0570,New,Hoodie,Fashion,North West,Physical Store,1,41800,25700,0.09,38038,25700,12338,32.44,Cash
ORD-06655,2025-02-03,CUST-1454,Returning,Power Bank,Electronics,South South,Physical Store,3,18500,11500,0.27,40515,34500,6015,14.85,Card
ORD-05565,2025-02-03,CUST-1660,Returning,Power Bank,Electronics,South South,Social Media,1,17800,11400,0.1,16020,11400,4620,28.84,Bank Transfer
ORD-00359,2025-02-03,CUST-1661,Returning,Power Bank,Electronics,North West,Online,1,18400,11000,0.27,13432,11000,2432,18.11,Bank Transfer
ORD-02816,2025-02-04,CUST-0738,Returning,Blender,Home Appliances,South East,Physical Store,1,56600,36700,0.06,53204,36700,16504,31.02,Bank Transfer
ORD-04300,2025-02-04,CUST-0824,New,Premium Smartphone,Electronics,South East,Physical Store,2,188000,142800,0.04,360960,285600,75360,20.88,Bank Transfer
ORD-00977,2025-02-04,CUST-0603,Returning,Power Bank,Electronics,North Central,Online,2,17600,11600,0.02,34496,23200,11296,32.75,Card
ORD-03672,2025-02-04,CUST-1767,New,Backpack,Fashion,South South,Physical Store,1,35300,22200,0.01,34947,22200,12747,36.48,Cash
ORD-00700,2025-02-04,CUST-0764,Returning,Bluetooth Speaker,Electronics,South South,Online,1,44600,30400,0.01,44154,30400,13754,31.15,Bank Transfer
ORD-06568,2025-02-04,CUST-1320,New,Rice Cooker,Home Appliances,South West,Online,1,51400,34600,0.23,39578,34600,4978,12.58,Card
ORD-00581,2025-02-04,CUST-0216,Returning,Hoodie,Fashion,South South,Online,1,43200,25800,0.13,37584,25800,11784,31.35,Bank Transfer
ORD-06420,2025-02-04,CUST-0399,New,Premium Smartphone,Electronics,South South,Physical Store,3,188900,135900,0.17,470361,407700,62661,13.32,Card
ORD-05903,2025-02-04,CUST-0964,New,Sneakers,Fashion,South South,Physical Store,1,48000,30600,0.1,43200,30600,12600,29.17,Bank Transfer
ORD-03975,2025-02-04,CUST-0402,Returning,Electric Kettle,Home Appliances,North Central,Physical Store,2,29000,20100,0.02,56840,40200,16640,29.28,Cash
ORD-00951,2025-02-04,CUST-1550,New,Fitness Band,Wearables,North West,Social Media,1,38700,23900,0.13,33669,23900,9769,29.01,Bank Transfer
ORD-04671,2025-02-04,CUST-0823,New,Power Bank,Electronics,South West,Online,3,17500,11300,0.18,43050,33900,9150,21.25,Bank Transfer
ORD-07372,2025-02-04,CUST-0198,New,Premium Smartphone,Electronics,South East,Physical Store,3,180400,139800,0.01,535788,419400,116388,21.72,Cash
ORD-00376,2025-02-04,CUST-1204,Returning,Power Bank,Electronics,South South,Online,1,18000,11700,0.25,13500,11700,1800,13.33,Card
ORD-00010,2025-02-04,CUST-0109,New,Hoodie,Fashion,South South,Online,1,42400,27000,0.12,37312,27000,10312,27.64,Bank Transfer
ORD-04466,2025-02-04,CUST-0405,Returning,Wireless Earbuds,Electronics,South South,Online,2,32400,20600,0.12,57024,41200,15824,27.75,Card
ORD-00674,2025-02-04,CUST-1446,Returning,Sneakers,Fashion,South South,Physical Store,1,48100,30800,0.11,42809,30800,12009,28.05,Cash
ORD-01690,2025-02-04,CUST-1367,New,Standing Fan,Home Appliances,South South,Online,1,68500,46900,0.05,65075,46900,18175,27.93,Bank Transfer
ORD-00791,2025-02-04,CUST-0626,New,Budget Smartphone,Electronics,South South,Online,2,81800,60400,0.11,145604,120800,24804,17.04,USSD
ORD-02453,2025-02-04,CUST-0094,Returning,Electric Kettle,Home Appliances,South East,Online,3,29300,19400,0.09,79989,58200,21789,27.24,Bank Transfer
ORD-02266,2025-02-04,CUST-1232,New,Air Fryer,Home Appliances,South South,Social Media,1,78500,53700,0.22,61230,53700,7530,12.3,Bank Transfer
ORD-04294,2025-02-04,CUST-1406,Returning,Fitness Band,Wearables,South West,Physical Store,3,36500,24600,0.09,99645,73800,25845,25.94,Bank Transfer
ORD-05764,2025-02-04,CUST-1745,Returning,Power Bank,Electronics,North Central,Physical Store,2,17700,11500,0.09,32214,23000,9214,28.6,Card
ORD-05479,2025-02-04,CUST-1511,New,Blender,Home Appliances,North Central,Social Media,1,55500,36600,0.07,51615,36600,15015,29.09,Card
ORD-02594,2025-02-04,CUST-1362,Returning,Air Fryer,Home Appliances,South West,Physical Store,3,77500,52800,0.05,220875,158400,62475,28.29,Card
ORD-00243,2025-02-04,CUST-1451,Returning,Electric Kettle,Home Appliances,South South,Online,4,29800,19700,0.1,107280,78800,28480,26.55,Card
ORD-04572,2025-02-04,CUST-1655,New,Electric Kettle,Home Appliances,South East,Online,4,32300,19400,0.18,105944,77600,28344,26.75,USSD
ORD-03414,2025-02-04,CUST-1326,Returning,Standing Fan,Home Appliances,North Central,Physical Store,1,66900,44100,0.06,62886,44100,18786,29.87,Card
ORD-06396,2025-02-04,CUST-1307,New,Bluetooth Speaker,Electronics,North West,Online,2,45800,29800,0.21,72364,59600,12764,17.64,USSD
ORD-02742,2025-02-05,CUST-0685,Returning,Wireless Earbuds,Electronics,South East,Online,2,30700,20800,0.13,53418,41600,11818,22.12,Card
ORD-06637,2025-02-05,CUST-0097,Returning,Power Bank,Electronics,South East,Physical Store,2,18200,11500,0.2,29120,23000,6120,21.02,Bank Transfer
ORD-00218,2025-02-05,CUST-0316,Returning,Power Bank,Electronics,South South,Online,2,18400,11400,0.07,34224,22800,11424,33.38,Bank Transfer
ORD-02306,2025-02-05,CUST-0359,New,Bluetooth Speaker,Electronics,South South,Online,2,45800,31400,0.21,72364,62800,9564,13.22,Card
ORD-00087,2025-02-05,CUST-1552,New,Budget Smartphone,Electronics,South East,Online,2,83100,60700,0.21,131298,121400,9898,7.54,Cash
ORD-03959,2025-02-05,CUST-0916,New,Backpack,Fashion,South West,Online,1,34700,22000,0.13,30189,22000,8189,27.13,Cash
ORD-04727,2025-02-05,CUST-1798,New,Premium Smartphone,Electronics,North Central,Online,1,186400,141400,0.15,158440,141400,17040,10.75,Card
ORD-04071,2025-02-05,CUST-1441,New,Hoodie,Fashion,South East,Physical Store,2,41900,27300,0.09,76258,54600,21658,28.4,Bank Transfer
ORD-04314,2025-02-05,CUST-0637,Returning,Power Bank,Electronics,North Central,Social Media,2,17200,12100,0.14,29584,24200,5384,18.2,Bank Transfer
ORD-04763,2025-02-05,CUST-1100,Returning,Power Bank,Electronics,South West,Physical Store,3,18600,11800,0.04,53568,35400,18168,33.92,Card
ORD-05028,2025-02-05,CUST-0178,Returning,Smart Watch,Wearables,North Central,Social Media,1,60600,40100,0.1,54540,40100,14440,26.48,Cash
ORD-06266,2025-02-05,CUST-0232,Returning,Electric Kettle,Home Appliances,South South,Online,2,30000,19800,0.08,55200,39600,15600,28.26,Bank Transfer
ORD-03284,2025-02-05,CUST-0195,New,Blender,Home Appliances,South South,Online,4,54500,37000,0.11,194020,148000,46020,23.72,Card
ORD-06149,2025-02-05,CUST-0071,Returning,Wireless Earbuds,Electronics,South East,Physical Store,3,32800,21200,0.02,96432,63600,32832,34.05,USSD
ORD-04843,2025-02-05,CUST-0324,New,Bluetooth Speaker,Electronics,North Central,Online,1,46800,29900,0.07,43524,29900,13624,31.3,Bank Transfer
ORD-03419,2025-02-05,CUST-1514,Returning,Bluetooth Speaker,Electronics,South West,Online,5,46300,30900,0.23,178255,154500,23755,13.33,Bank Transfer
ORD-04848,2025-02-05,CUST-1745,Returning,Electric Kettle,Home Appliances,South East,Online,1,29800,19400,0.2,23840,19400,4440,18.62,Cash
ORD-01842,2025-02-05,CUST-1681,New,Bluetooth Speaker,Electronics,North Central,Physical Store,3,43900,29900,0.02,129066,89700,39366,30.5,Bank Transfer
ORD-06334,2025-02-05,CUST-0074,Returning,Bluetooth Speaker,Electronics,North West,Online,2,44300,29900,0.04,85056,59800,25256,29.69,Cash
ORD-06000,2025-02-05,CUST-1456,New,Smart Watch,Wearables,South South,Physical Store,2,59600,40100,0.09,108472,80200,28272,26.06,Cash
ORD-06104,2025-02-05,CUST-0450,New,Budget Smartphone,Electronics,South South,Online,2,81000,62600,0.14,139320,125200,14120,10.13,Cash
ORD-02321,2025-02-06,CUST-0500,Returning,Power Bank,Electronics,North West,Online,1,17700,11500,0.11,15753,11500,4253,27.0,Bank Transfer
ORD-02472,2025-02-06,CUST-0910,New,Bluetooth Speaker,Electronics,South South,Online,1,45100,30400,0.07,41943,30400,11543,27.52,Card
ORD-04635,2025-02-06,CUST-0620,Returning,Power Bank,Electronics,South South,Physical Store,3,17100,11500,0.12,45144,34500,10644,23.58,Bank Transfer
ORD-04070,2025-02-06,CUST-1102,Returning,Power Bank,Electronics,South West,Online,1,17800,11300,0.04,17088,11300,5788,33.87,Cash
ORD-02682,2025-02-06,CUST-0337,Returning,Hoodie,Fashion,South West,Physical Store,2,44000,27400,0.01,87120,54800,32320,37.1,USSD
ORD-06468,2025-02-06,CUST-1253,Returning,Wireless Earbuds,Electronics,South South,Physical Store,2,32200,21500,0.02,63112,43000,20112,31.87,Cash
ORD-01738,2025-02-06,CUST-1742,New,Fitness Band,Wearables,South South,Online,4,37800,24100,0.14,130032,96400,33632,25.86,Bank Transfer
ORD-05526,2025-02-06,CUST-1438,Returning,Power Bank,Electronics,South South,Social Media,3,18100,11500,0.07,50499,34500,15999,31.68,USSD
ORD-04553,2025-02-06,CUST-1429,New,Wireless Earbuds,Electronics,South South,Online,1,30700,21200,0.04,29472,21200,8272,28.07,Card
ORD-05966,2025-02-06,CUST-1659,Returning,Smart Watch,Wearables,South West,Physical Store,2,61700,39100,0.06,115996,78200,37796,32.58,Bank Transfer
ORD-01788,2025-02-06,CUST-0605,Returning,Power Bank,Electronics,South East,Physical Store,2,17600,11400,0.09,32032,22800,9232,28.82,Card
ORD-05136,2025-02-06,CUST-0359,Returning,Backpack,Fashion,South South,Online,3,35600,21300,0.28,76896,63900,12996,16.9,Cash
ORD-04183,2025-02-06,CUST-1352,Returning,Premium Smartphone,Electronics,South South,Social Media,3,183100,140200,0.2,439440,420600,18840,4.29,Bank Transfer
ORD-06820,2025-02-06,CUST-1562,New,Wireless Earbuds,Electronics,North West,Online,3,32000,21500,0.27,70080,64500,5580,7.96,Card
ORD-03343,2025-02-06,CUST-0715,Returning,Blender,Home Appliances,North Central,Physical Store,2,54700,35900,0.0,109400,71800,37600,34.37,Cash
ORD-00891,2025-02-06,CUST-1001,New,Blender,Home Appliances,South South,Online,2,53700,36600,0.14,92364,73200,19164,20.75,Cash
ORD-04916,2025-02-06,CUST-0923,Returning,Power Bank,Electronics,South East,Online,3,18100,11100,0.16,45612,33300,12312,26.99,Cash
ORD-00588,2025-02-06,CUST-0444,Returning,Budget Smartphone,Electronics,South South,Social Media,3,86900,61400,0.04,250272,184200,66072,26.4,Cash
ORD-01880,2025-02-06,CUST-1577,Returning,Backpack,Fashion,South West,Online,2,34200,22300,0.25,51300,44600,6700,13.06,Cash
ORD-07459,2025-02-06,CUST-0867,Returning,Budget Smartphone,Electronics,North Central,Social Media,1,84400,60800,0.05,80180,60800,19380,24.17,Card
ORD-02502,2025-02-06,CUST-0699,Returning,Power Bank,Electronics,South South,Physical Store,2,17800,11400,0.09,32396,22800,9596,29.62,Cash
ORD-03035,2025-02-06,CUST-0407,Returning,Backpack,Fashion,South East,Physical Store,2,35400,22300,0.08,65136,44600,20536,31.53,Bank Transfer
ORD-02957,2025-02-06,CUST-1602,Returning,Wireless Earbuds,Electronics,South South,Physical Store,1,32500,20500,0.03,31525,20500,11025,34.97,USSD
ORD-05926,2025-02-06,CUST-1324,New,Power Bank,Electronics,South South,Online,2,18100,11300,0.12,31856,22600,9256,29.06,Cash
ORD-01436,2025-02-07,CUST-1268,Returning,Sneakers,Fashion,North Central,Online,1,46300,30600,0.02,45374,30600,14774,32.56,Cash
ORD-02515,2025-02-07,CUST-1010,Returning,Blender,Home Appliances,South West,Physical Store,4,56400,38200,0.05,214320,152800,61520,28.7,Card
ORD-06636,2025-02-07,CUST-0951,Returning,Bluetooth Speaker,Electronics,South West,Online,3,44900,29100,0.2,107760,87300,20460,18.99,Card
ORD-01359,2025-02-07,CUST-0748,Returning,Sneakers,Fashion,South West,Online,1,48100,30900,0.13,41847,30900,10947,26.16,Card
ORD-06688,2025-02-07,CUST-0068,New,Hoodie,Fashion,North West,Physical Store,3,41800,27700,0.09,114114,83100,31014,27.18,Bank Transfer
ORD-06514,2025-02-07,CUST-1731,Returning,Sneakers,Fashion,South South,Online,5,47700,29000,0.17,197955,145000,52955,26.75,Card
ORD-04461,2025-02-07,CUST-0947,New,Budget Smartphone,Electronics,South West,Social Media,4,81300,61900,0.09,295932,247600,48332,16.33,Card
ORD-01450,2025-02-07,CUST-0780,Returning,Sneakers,Fashion,South East,Physical Store,3,46700,29700,0.04,134496,89100,45396,33.75,Cash
ORD-03497,2025-02-07,CUST-1529,New,Budget Smartphone,Electronics,North Central,Online,1,85300,59000,0.1,76770,59000,17770,23.15,USSD
ORD-05564,2025-02-07,CUST-0024,Returning,Budget Smartphone,Electronics,South East,Physical Store,1,88500,59300,0.2,70800,59300,11500,16.24,Cash
ORD-05211,2025-02-07,CUST-1338,New,Premium Smartphone,Electronics,South South,Online,1,183400,142700,0.21,144886,142700,2186,1.51,Bank Transfer
ORD-05557,2025-02-07,CUST-1292,New,Budget Smartphone,Electronics,North Central,Physical Store,4,84500,62500,0.09,307580,250000,57580,18.72,USSD
ORD-00580,2025-02-07,CUST-0639,Returning,Sneakers,Fashion,North West,Online,4,48600,29300,0.09,176904,117200,59704,33.75,Bank Transfer
ORD-06567,2025-02-07,CUST-1514,New,Budget Smartphone,Electronics,South West,Physical Store,1,86200,61600,0.1,77580,61600,15980,20.6,Card
ORD-02423,2025-02-07,CUST-1145,New,Backpack,Fashion,South West,Online,5,34900,21600,0.04,167520,108000,59520,35.53,Bank Transfer
ORD-00258,2025-02-07,CUST-1344,Returning,Bluetooth Speaker,Electronics,South South,Online,1,43700,30400,0.18,35834,30400,5434,15.16,Bank Transfer
ORD-02623,2025-02-07,CUST-0522,Returning,Sneakers,Fashion,North West,Social Media,1,48400,29700,0.14,41624,29700,11924,28.65,Cash
ORD-04107,2025-02-07,CUST-0048,New,Hoodie,Fashion,South South,Online,3,40000,27300,0.22,93600,81900,11700,12.5,Card
ORD-03807,2025-02-07,CUST-1279,Returning,Wireless Earbuds,Electronics,South West,Physical Store,2,32000,21000,0.07,59520,42000,17520,29.44,USSD
ORD-06889,2025-02-07,CUST-1680,New,Electric Kettle,Home Appliances,South East,Physical Store,2,30400,19700,0.17,50464,39400,11064,21.92,Bank Transfer
ORD-02556,2025-02-07,CUST-0479,New,Budget Smartphone,Electronics,South South,Online,3,83100,61700,0.06,234342,185100,49242,21.01,USSD
ORD-03872,2025-02-07,CUST-1292,New,Sneakers,Fashion,North Central,Physical Store,4,49900,28800,0.07,185628,115200,70428,37.94,USSD
ORD-01289,2025-02-07,CUST-0505,New,Bluetooth Speaker,Electronics,North West,Social Media,2,43300,30400,0.08,79672,60800,18872,23.69,Bank Transfer
ORD-03783,2025-02-08,CUST-0557,Returning,Budget Smartphone,Electronics,South West,Online,2,81900,61800,0.04,157248,123600,33648,21.4,Cash
ORD-03687,2025-02-08,CUST-1633,New,Premium Smartphone,Electronics,South South,Physical Store,2,191200,142300,0.12,336512,284600,51912,15.43,Bank Transfer
ORD-00171,2025-02-08,CUST-0534,Returning,Budget Smartphone,Electronics,South South,Physical Store,3,85100,60500,0.01,252747,181500,71247,28.19,Card
ORD-02615,2025-02-08,CUST-0402,Returning,Backpack,Fashion,North Central,Online,2,34900,22100,0.05,66310,44200,22110,33.34,USSD
ORD-01730,2025-02-08,CUST-0384,Returning,Premium Smartphone,Electronics,North West,Physical Store,2,184900,136100,0.27,269954,272200,-2246,-0.83,USSD
ORD-04420,2025-02-08,CUST-1711,Returning,Budget Smartphone,Electronics,South West,Online,1,81600,61300,0.02,79968,61300,18668,23.34,Bank Transfer
ORD-00818,2025-02-08,CUST-0004,New,Power Bank,Electronics,South South,Social Media,3,18000,11200,0.19,43740,33600,10140,23.18,Cash
